725.78259	335.04422	72.0377	27136.33815	329.87909	17.71866	37.42007	5.31606	27136.33815
731.22256	331.68973	72.14711	27146.8691	326.978	17.71489	37.24142	5.31756	27146.8691
737.11586	328.05566	72.26564	27158.30033	323.83505	17.71081	37.04789	5.31881	27158.30033
742.55583	324.78491	72.37505	27168.8398	320.9339	17.70705	36.86924	5.31996	27168.8398
748.44913	321.25449	72.5198	27180.28029	317.79095	17.70297	36.67571	5.32121	27180.28029
753.8891	317.99561	72.65868	27190.80109	314.88986	17.69912	36.49706	5.32231	27190.80109
759.7824	314.46521	72.80913	27202.25083	311.74695	17.69452	36.30353	5.32289	27202.25083
765.22237	311.20636	72.94801	27212.78014	308.85074	17.69028	36.12488	5.32343	27212.78014
771.11567	307.67593	73.09846	27224.21191	306.37747	17.68568	35.93135	5.32402	27224.21191
776.55564	304.41705	73.23734	27234.74972	304.09445	17.68144	35.75368	5.32456	27234.74972
782.44894	300.88666	73.38779	27246.16347	301.62122	17.67684	35.59118	5.32452	27246.16347
787.88891	297.62778	73.52667	27256.73703	299.3382	17.6726	35.44118	5.32439	27256.73703
793.78221	294.31253	73.67712	27268.13273	296.86493	17.66795	35.27868	5.32424	27268.13273
799.22218	291.25885	73.84454	27278.68754	294.58191	17.66361	35.12867	5.3241	27278.68754
805.11548	287.95062	74.0316	27290.1197	292.10864	17.6589	34.96617	5.32346	27290.1197
810.55545	284.89694	74.20428	27300.65572	289.82565	17.65455	34.81617	5.3226	27300.65572
816.44875	281.58875	74.39135	27312.09709	287.38303	17.64984	34.65367	5.32167	27312.09709
821.88872	278.53497	74.56403	27322.61428	285.76788	17.6455	34.50367	5.32081	27322.61428
827.78202	275.22678	74.75109	27334.06485	284.01813	17.64079	34.34117	5.31955	27334.06485
833.22199	272.1731	74.92378	27344.59049	282.40298	17.63671	34.19117	5.31793	27344.59049
839.11529	268.90417	75.11084	27355.96821	280.65326	17.63242	34.02866	5.31618	27355.96821
844.55526	266.13293	75.28352	27366.17389	279.03812	17.62847	33.87866	5.31456	27366.17389
850.44856	263.1308	75.50378	27377.1773	277.28839	17.62419	33.71616	5.31267	27377.1773
855.88853	260.35953	75.7141	27387.39089	275.67325	17.62024	33.56616	5.31029	27387.39089
861.78183	257.35733	75.94193	27398.43023	273.92349	17.61595	33.40366	5.30771	27398.43023
867.2218	254.58612	76.15224	27408.62435	272.30865	17.612	33.25366	5.30533	27408.62435
873.1151	251.58392	76.38008	27419.64483	271.23038	17.60864	33.09116	5.30275	27419.64483
878.55507	248.81268	76.59039	27429.8194	270.23511	17.60562	32.94115	5.29967	27429.8194
884.44837	245.8105	76.81824	27440.87585	269.15683	17.60235	32.77866	5.29628	27440.87585
889.88834	243.11308	77.02855	27451.0583	268.16153	17.59934	32.62865	5.29314	27451.0583
895.78164	240.45972	77.25639	27462.06838	267.08331	17.59607	32.46615	5.28975	27462.06838
901.22161	238.01041	77.50057	27472.2587	266.08798	17.59305	32.31615	5.28612	27472.2587
907.11491	235.35703	77.77228	27483.30477	265.00974	17.59007	32.18179	5.28194	27483.30477
912.55488	232.90775	78.02309	27493.47547	264.01443	17.58854	32.07971	5.27808	27493.47547
918.44818	230.25435	78.2948	27504.50257	262.95578	17.58688	31.96913	5.2739	27504.50257
923.88815	227.80508	78.54561	27514.68112	262.47211	17.58534	31.86705	5.26975	27514.68112
929.78145	225.15169	78.81731	27525.74424	261.94812	17.58368	31.75647	5.26484	27525.74424
935.22142	222.70238	79.06812	27535.93065	261.46442	17.58215	31.65439	5.2603	27535.93065
941.11472	220.17992	79.33984	27546.94723	260.94043	17.58048	31.54381	5.25538	27546.94723
946.55469	218.05566	79.59065	27557.11393	260.45676	17.57976	31.44173	5.25074	27557.11393
952.44799	215.75439	79.89905	27568.16655	259.93277	17.58023	31.33115	5.24515	27568.16655
958.34129	213.45313	80.21622	27579.19602	259.40875	17.58071	31.22057	5.23956	27579.19602
963.78126	211.3289	80.50899	27589.31944	258.92508	17.58115	31.11849	5.2344	27589.31944
969.67456	209.02762	80.82616	27599.33618	258.43033	17.58163	31.00791	5.22881	27599.33618
975.11453	206.90338	81.11893	27608.58351	258.33011	17.58207	30.90583	5.22311	27608.58351
981.00783	204.60213	81.4361	27618.60724	258.22156	17.58255	30.79525	5.21693	27618.60724
986.4478	202.47786	81.72887	27627.8334	258.12137	17.5847	30.69317	5.21123	27627.8334
992.3411	200.34909	82.04604	27637.83648	258.01282	17.5878	30.58259	5.20505	27637.83648
997.78107	198.52426	82.33882	27647.09671	257.9126	17.59065	30.48051	5.19899	27647.09671
1003.67437	196.54733	82.69395	27657.10677	257.80405	17.59374	30.36993	5.19231	27657.10677
1009.11433	194.72247	83.02834	27666.34579	257.70383	17.5966	30.26785	5.18614	27666.34579
1015.00764	192.74554	83.3906	27676.36282	257.59528	17.59969	30.15727	5.17946	27676.36282
1020.4476	190.92072	83.72499	27685.60827	257.50323	17.60255	30.0552	5.1731	27685.60827
1026.3409	188.94376	84.08725	27695.63227	257.68213	17.60847	29.94461	5.16601	27695.63227
1031.78087	187.11891	84.42164	27704.85645	257.84723	17.61413	29.84542	5.15946	27704.85645
1037.67417	185.142	84.7839	27714.88743	258.02609	17.62026	29.78997	5.15237	27714.88743
1043.56747	183.35675	85.14615	27724.89431	258.20496	17.62639	29.73451	5.14518	27724.89431
1049.00744	181.78761	85.48054	27734.12823	258.37006	17.63205	29.68332	5.13836	27734.12823
1054.90074	180.08771	85.87988	27744.16981	258.54892	17.63818	29.62787	5.13096	27744.16981
1060.34071	178.51855	86.25331	27753.3824	258.71402	17.64454	29.57668	5.12414	27753.3824
1066.23401	176.81865	86.65786	27763.40318	258.89288	17.65409	29.52123	5.11673	27763.40318
1071.67398	175.24951	87.0313	27772.64993	259.06976	17.6629	29.47004	5.10972	27772.64993
1077.56728	173.54961	87.43584	27782.64989	259.43417	17.67244	29.41458	5.10212	27782.64989
1083.00725	171.98045	87.80926	27791.90305	259.77054	17.68126	29.36339	5.09511	27791.90305
1088.90055	170.28053	88.21381	27801.82653	260.13492	17.6908	29.30794	5.08751	27801.82653
1094.79385	168.7702	88.61836	27810.50205	260.49933	17.70035	29.25248	5.07984	27810.50205
1100.23382	167.4064	88.99179	27818.51263	260.83569	17.71096	29.20129	5.07275	27818.51263
1106.12712	165.92899	89.42996	27827.19336	261.20007	17.72423	29.14584	5.06507	27827.19336
1111.56709	164.56519	89.83741	27835.20875	261.53644	17.73648	29.09465	5.05797	27835.20875
1117.46039	163.08772	90.27882	27843.89469	261.90085	17.74975	29.03919	5.0503	27843.89469
1123.35369	161.61034	90.72021	27852.58334	262.28488	17.76302	28.98374	5.04264	27852.58334
1128.79366	160.24654	91.12767	27860.57818	262.72467	17.77527	28.93255	5.03557	27860.57818
1134.68696	158.76909	91.56908	27869.27203	263.20111	17.78854	28.8771	5.0279	27869.27203
1140.58026	157.30688	92.01048	27877.9686	263.67755	17.80509	28.82164	5.0203	27877.9686
1146.02023	156.10052	92.41793	27885.97073	264.11737	17.82097	28.77045	5.01335	27885.97073
1151.91353	154.79362	92.86002	27894.67251	264.59381	17.83817	28.715	5.00581	27894.67251
1157.3535	153.5873	93.29394	27902.67943	265.0336	17.85404	28.66381	4.99886	27902.67943
1163.2468	152.28043	93.76402	27911.35851	265.51004	17.87124	28.64056	4.99138	27911.35851
1168.68677	151.07407	94.19793	27919.37022	265.94986	17.88712	28.63084	4.98465	27919.37022
1174.58007	149.7672	94.66801	27928.08242	266.43933	17.90476	28.62032	4.97735	27928.08242
1180.02004	148.56087	95.10192	27936.071	266.93625	17.92428	28.61061	4.97062	27936.071
1185.91334	147.25397	95.572	27944.76046	267.47461	17.94543	28.60008	4.96332	27944.76046
1191.80664	145.97894	96.04208	27953.45264	268.01294	17.96657	28.58956	4.95637	27953.45264
1197.24661	144.89052	96.47599	27961.47643	268.50989	17.98609	28.57985	4.94996	27961.47643
1203.13991	143.7114	96.94712	27970.14583	269.04825	18.00724	28.56933	4.94301	27970.14583
1208.57988	142.623	97.39754	27978.17441	269.54517	18.02676	28.55961	4.93659	27978.17441
1214.47318	141.44386	97.88549	27986.59711	270.08353	18.04934	28.54909	4.92999	27986.59711
1219.91315	140.35544	98.33591	27993.39868	270.58047	18.07228	28.53938	4.92399	27993.39868
1225.80645	139.17636	98.82385	28000.76191	271.12589	18.09713	28.52885	4.91748	28000.76191
1231.24642	138.08791	99.27428	28007.56693	271.64941	18.12006	28.51914	4.91148	28007.56693
1237.13972	136.9088	99.76223	28014.90587	272.21658	18.14491	28.50862	4.90527	28014.90587
1243.03302	135.76927	100.25017	28022.27476	272.78372	18.16976	28.49809	4.89932	28022.27476
1248.47299	134.77008	100.70059	28029.05697	273.30728	18.1927	28.48838	4.89382	28029.05697
1254.36629	133.68765	101.189	28036.42958	273.87445	18.21963	28.47786	4.88786	28036.42958
1259.80626	132.68849	101.64385	28043.21522	274.39798	18.24547	28.46815	4.88256	28043.21522
1265.69956	131.60605	102.13663	28050.5635	274.96512	18.27346	28.45762	4.87724	28050.5635
1271.13953	130.60689	102.59148	28057.35256	275.48865	18.29929	28.44791	4.87233	28057.35256
1277.03283	129.52446	103.08425	28064.73262	276.05795	18.32728	28.43739	4.86701	28064.73262
1282.4728	128.52528	103.53912	28071.5251	276.58844	18.35312	28.42767	4.86216	28071.5251
1288.3661	127.44285	104.03188	28078.88081	277.16318	18.38111	28.42571	4.85757	28078.88081
1293.80607	126.48171	104.48674	28085.64863	277.6937	18.40888	28.44198	4.85333	28085.64863
