NDF v10.0b 16Jan21 rev 16Jan21 run 18/05/2022 14:38:58 Filename: id020101.datbatch idf_example3.spc
str idf_example3.str
file idf_example32.dat
geo idf_example32.geo
element Co   
 depth(at/cm2) element>0 element depth(nm)
 0.384319E+04  0.299967E+00  0.299967E+00  0.754184E+03
 0.386089E+04  0.420165E+00  0.420165E+00  0.757727E+03
 0.387856E+04  0.629173E+00  0.629173E+00  0.761264E+03
 0.389623E+04  0.978503E+00  0.978503E+00  0.764801E+03
 0.391390E+04  0.119249E+01  0.119249E+01  0.768338E+03
 0.393157E+04  0.111013E+01  0.111013E+01  0.771875E+03
 0.394924E+04  0.864463E+00  0.864463E+00  0.775411E+03
 0.396691E+04  0.604809E+00  0.604809E+00  0.778948E+03
 0.398458E+04  0.332418E+00  0.332418E+00  0.782485E+03
 0.400222E+04 -0.263892E-01  0.000000E+00  0.786015E+03
 0.401980E+04 -0.477681E+00  0.000000E+00  0.789534E+03
 0.403738E+04 -0.871150E+00  0.000000E+00  0.793054E+03
 0.405497E+04 -0.102515E+01  0.000000E+00  0.796573E+03
 0.407255E+04 -0.919195E+00  0.000000E+00  0.800093E+03
 0.409013E+04 -0.705068E+00  0.000000E+00  0.803612E+03
 0.410772E+04 -0.580245E+00  0.000000E+00  0.807132E+03
 0.412530E+04 -0.660195E+00  0.000000E+00  0.810652E+03
 0.414287E+04 -0.954916E+00  0.000000E+00  0.814169E+03
 0.416037E+04 -0.136038E+01  0.000000E+00  0.817671E+03
 0.417787E+04 -0.166922E+01  0.000000E+00  0.821174E+03
 0.419537E+04 -0.171819E+01  0.000000E+00  0.824676E+03
 0.421287E+04 -0.150407E+01  0.000000E+00  0.828179E+03
 0.423036E+04 -0.118884E+01  0.000000E+00  0.831681E+03
 0.424786E+04 -0.941487E+00  0.000000E+00  0.835184E+03
 0.426536E+04 -0.795153E+00  0.000000E+00  0.838686E+03
 0.428286E+04 -0.736513E+00  0.000000E+00  0.842189E+03
 0.430029E+04 -0.743406E+00  0.000000E+00  0.845677E+03
 0.431770E+04 -0.779812E+00  0.000000E+00  0.849162E+03
 0.433511E+04 -0.818316E+00  0.000000E+00  0.852647E+03
 0.435252E+04 -0.837874E+00  0.000000E+00  0.856133E+03
 0.436994E+04 -0.827794E+00  0.000000E+00  0.859618E+03
 0.438735E+04 -0.788674E+00  0.000000E+00  0.863103E+03
 0.440476E+04 -0.730142E+00  0.000000E+00  0.866588E+03
 0.442217E+04 -0.667055E+00  0.000000E+00  0.870074E+03
 0.443954E+04 -0.616779E+00  0.000000E+00  0.873551E+03
 0.445687E+04 -0.591276E+00  0.000000E+00  0.877019E+03
 0.447420E+04 -0.597781E+00  0.000000E+00  0.880487E+03
 0.449153E+04 -0.640211E+00  0.000000E+00  0.883955E+03
 0.450885E+04 -0.714588E+00  0.000000E+00  0.887424E+03
 0.452618E+04 -0.811712E+00  0.000000E+00  0.890892E+03
 0.454351E+04 -0.919285E+00  0.000000E+00  0.894360E+03
 0.456083E+04 -0.102419E+01  0.000000E+00  0.897828E+03
 0.457815E+04 -0.111578E+01  0.000000E+00  0.901295E+03
 0.459539E+04 -0.119054E+01  0.000000E+00  0.904746E+03
 0.461263E+04 -0.123528E+01  0.000000E+00  0.908196E+03
 0.462987E+04 -0.125529E+01  0.000000E+00  0.911647E+03
 0.464711E+04 -0.125335E+01  0.000000E+00  0.915098E+03
 0.466435E+04 -0.123287E+01  0.000000E+00  0.918549E+03
 0.468159E+04 -0.119674E+01  0.000000E+00  0.922000E+03
 0.469884E+04 -0.114712E+01  0.000000E+00  0.925451E+03
 0.471608E+04 -0.108592E+01  0.000000E+00  0.928901E+03
 0.473326E+04 -0.101880E+01  0.000000E+00  0.932341E+03
 0.475042E+04 -0.943985E+00  0.000000E+00  0.935775E+03
 0.476758E+04 -0.866515E+00  0.000000E+00  0.939210E+03
 0.478473E+04 -0.793137E+00  0.000000E+00  0.942644E+03
 0.480189E+04 -0.728376E+00  0.000000E+00  0.946079E+03
 0.481905E+04 -0.675878E+00  0.000000E+00  0.949513E+03
 0.483621E+04 -0.638150E+00  0.000000E+00  0.952947E+03
 0.485337E+04 -0.616688E+00  0.000000E+00  0.956382E+03
 0.487051E+04 -0.612806E+00  0.000000E+00  0.959813E+03
 0.488759E+04 -0.627345E+00  0.000000E+00  0.963232E+03
 0.490467E+04 -0.655046E+00  0.000000E+00  0.966650E+03
 0.492175E+04 -0.694706E+00  0.000000E+00  0.970069E+03
 0.493883E+04 -0.740950E+00  0.000000E+00  0.973488E+03
 0.495591E+04 -0.786538E+00  0.000000E+00  0.976907E+03
 0.497299E+04 -0.823248E+00  0.000000E+00  0.980326E+03
 0.499007E+04 -0.843763E+00  0.000000E+00  0.983744E+03
 0.500715E+04 -0.843015E+00  0.000000E+00  0.987163E+03
 0.502417E+04 -0.822880E+00  0.000000E+00  0.990570E+03
 0.504117E+04 -0.782172E+00  0.000000E+00  0.993973E+03
 0.505817E+04 -0.728709E+00  0.000000E+00  0.997375E+03
 0.507517E+04 -0.673101E+00  0.000000E+00  0.100078E+04
 0.509217E+04 -0.624215E+00  0.000000E+00  0.100418E+04
 0.510916E+04 -0.588511E+00  0.000000E+00  0.100758E+04
 0.512616E+04 -0.568364E+00  0.000000E+00  0.101098E+04
 0.514316E+04 -0.562050E+00  0.000000E+00  0.101439E+04
 0.516014E+04 -0.565291E+00  0.000000E+00  0.101779E+04
 0.517706E+04 -0.573138E+00  0.000000E+00  0.102117E+04
 0.519398E+04 -0.575424E+00  0.000000E+00  0.102456E+04
 0.521090E+04 -0.569679E+00  0.000000E+00  0.102794E+04
 0.522781E+04 -0.553309E+00  0.000000E+00  0.103133E+04
 0.524473E+04 -0.525809E+00  0.000000E+00  0.103472E+04
 0.526165E+04 -0.488514E+00  0.000000E+00  0.103810E+04
 0.527856E+04 -0.444079E+00  0.000000E+00  0.104149E+04
 0.529548E+04 -0.395808E+00  0.000000E+00  0.104488E+04
 0.531235E+04 -0.348097E+00  0.000000E+00  0.104825E+04
 0.532919E+04 -0.302458E+00  0.000000E+00  0.105162E+04
 0.534602E+04 -0.260611E+00  0.000000E+00  0.105499E+04
 0.536286E+04 -0.223920E+00  0.000000E+00  0.105836E+04
 0.537969E+04 -0.191800E+00  0.000000E+00  0.106173E+04
 0.539653E+04 -0.162786E+00  0.000000E+00  0.106510E+04
 0.541337E+04 -0.135264E+00  0.000000E+00  0.106847E+04
 0.543020E+04 -0.108430E+00  0.000000E+00  0.107184E+04
 0.544704E+04 -0.828326E-01  0.000000E+00  0.107521E+04
 0.546380E+04 -0.606155E-01  0.000000E+00  0.107857E+04
 0.548056E+04 -0.438162E-01  0.000000E+00  0.108192E+04
 0.549731E+04 -0.350840E-01  0.000000E+00  0.108527E+04
 0.551407E+04 -0.355345E-01  0.000000E+00  0.108863E+04
 0.553083E+04 -0.446232E-01  0.000000E+00  0.109198E+04
 0.554758E+04 -0.604134E-01  0.000000E+00  0.109534E+04
 0.556434E+04 -0.805213E-01  0.000000E+00  0.109869E+04
 0.558110E+04 -0.102954E+00  0.000000E+00  0.110204E+04
 0.559784E+04 -0.126865E+00  0.000000E+00  0.110539E+04
 0.561452E+04 -0.152388E+00  0.000000E+00  0.110873E+04
 0.563120E+04 -0.178961E+00  0.000000E+00  0.111207E+04
 0.564788E+04 -0.206729E+00  0.000000E+00  0.111541E+04
 0.566457E+04 -0.234483E+00  0.000000E+00  0.111875E+04
 0.568125E+04 -0.260210E+00  0.000000E+00  0.112209E+04
 0.569793E+04 -0.281665E+00  0.000000E+00  0.112543E+04
 0.571461E+04 -0.297210E+00  0.000000E+00  0.112877E+04
 0.573129E+04 -0.306419E+00  0.000000E+00  0.113211E+04
 0.574793E+04 -0.311030E+00  0.000000E+00  0.113544E+04
 0.576454E+04 -0.312177E+00  0.000000E+00  0.113876E+04
 0.578114E+04 -0.312414E+00  0.000000E+00  0.114208E+04
 0.579774E+04 -0.315304E+00  0.000000E+00  0.114541E+04
 0.581435E+04 -0.322789E+00  0.000000E+00  0.114873E+04
 0.583095E+04 -0.334654E+00  0.000000E+00  0.115205E+04
 0.584755E+04 -0.348167E+00  0.000000E+00  0.115538E+04
 0.586416E+04 -0.358447E+00  0.000000E+00  0.115870E+04
 0.588076E+04 -0.359918E+00  0.000000E+00  0.116203E+04
 0.589731E+04 -0.349739E+00  0.000000E+00  0.116534E+04
 0.591384E+04 -0.325102E+00  0.000000E+00  0.116865E+04
 0.593037E+04 -0.291174E+00  0.000000E+00  0.117196E+04
 0.594691E+04 -0.257174E+00  0.000000E+00  0.117526E+04
 0.596344E+04 -0.234893E+00  0.000000E+00  0.117857E+04
 0.597997E+04 -0.235807E+00  0.000000E+00  0.118188E+04
 0.599651E+04 -0.267937E+00  0.000000E+00  0.118519E+04
 0.601304E+04 -0.333206E+00  0.000000E+00  0.118850E+04
 0.602957E+04 -0.426596E+00  0.000000E+00  0.119181E+04
 0.604603E+04 -0.539234E+00  0.000000E+00  0.119511E+04
 0.606249E+04 -0.652388E+00  0.000000E+00  0.119840E+04
 0.607895E+04 -0.752693E+00  0.000000E+00  0.120169E+04
 0.609541E+04 -0.827067E+00  0.000000E+00  0.120499E+04
 0.611187E+04 -0.866028E+00  0.000000E+00  0.120828E+04
 0.612833E+04 -0.864125E+00  0.000000E+00  0.121158E+04
 0.614479E+04 -0.819992E+00  0.000000E+00  0.121487E+04
 0.616125E+04 -0.735472E+00  0.000000E+00  0.121817E+04
 0.617769E+04 -0.615642E+00  0.000000E+00  0.122146E+04
 0.619408E+04 -0.466906E+00  0.000000E+00  0.122474E+04
 0.621048E+04 -0.292387E+00  0.000000E+00  0.122802E+04
 0.622687E+04 -0.990652E-01  0.000000E+00  0.123130E+04
 0.624326E+04  0.110319E+00  0.110319E+00  0.123458E+04
 0.625965E+04  0.335357E+00  0.335357E+00  0.123786E+04
 0.627604E+04  0.577306E+00  0.577306E+00  0.124114E+04
 0.629243E+04  0.837904E+00  0.837904E+00  0.124443E+04
 0.630882E+04  0.111798E+01  0.111798E+01  0.124771E+04
 0.632519E+04  0.141874E+01  0.141874E+01  0.125098E+04
 0.634152E+04  0.173748E+01  0.173748E+01  0.125425E+04
 0.635784E+04  0.206154E+01  0.206154E+01  0.125752E+04
 0.637417E+04  0.238584E+01  0.238584E+01  0.126079E+04
 0.639049E+04  0.269973E+01  0.269973E+01  0.126405E+04
