NDF v10.0b 16Jan21 rev 16Jan21 run 18/05/2022 14:37:39 Filename: id010203.datbatch idf_example3.spc
str idf_example3.str
file idf_example32.dat
geo idf_example32.geo
element Si   
 depth(at/cm2) element>0 element depth(nm)
 0.583841E+04  0.110296E+03  0.110296E+03  0.115229E+04
 0.585653E+04  0.110487E+03  0.110487E+03  0.115592E+04
 0.587465E+04  0.110707E+03  0.110707E+03  0.115954E+04
 0.589278E+04  0.110939E+03  0.110939E+03  0.116317E+04
 0.591090E+04  0.111150E+03  0.111150E+03  0.116680E+04
 0.592904E+04  0.111235E+03  0.111235E+03  0.117043E+04
 0.594717E+04  0.111317E+03  0.111317E+03  0.117406E+04
 0.596531E+04  0.111315E+03  0.111315E+03  0.117769E+04
 0.598345E+04  0.111234E+03  0.111234E+03  0.118132E+04
 0.600158E+04  0.111093E+03  0.111093E+03  0.118495E+04
 0.601972E+04  0.110918E+03  0.110918E+03  0.118858E+04
 0.603786E+04  0.110756E+03  0.110756E+03  0.119221E+04
 0.605599E+04  0.110640E+03  0.110640E+03  0.119584E+04
 0.607417E+04  0.110341E+03  0.110341E+03  0.119948E+04
 0.609235E+04  0.110376E+03  0.110376E+03  0.120312E+04
 0.611053E+04  0.110503E+03  0.110503E+03  0.120676E+04
 0.612871E+04  0.110720E+03  0.110720E+03  0.121040E+04
 0.614689E+04  0.110995E+03  0.110995E+03  0.121403E+04
 0.616507E+04  0.111306E+03  0.111306E+03  0.121767E+04
 0.618325E+04  0.111616E+03  0.111616E+03  0.122131E+04
 0.620143E+04  0.111894E+03  0.111894E+03  0.122495E+04
 0.621965E+04  0.111869E+03  0.111869E+03  0.122860E+04
 0.623787E+04  0.112016E+03  0.112016E+03  0.123224E+04
 0.625609E+04  0.112093E+03  0.112093E+03  0.123589E+04
 0.627431E+04  0.112121E+03  0.112121E+03  0.123954E+04
 0.629253E+04  0.112138E+03  0.112138E+03  0.124319E+04
 0.631075E+04  0.112174E+03  0.112174E+03  0.124683E+04
 0.632897E+04  0.112286E+03  0.112286E+03  0.125048E+04
 0.634720E+04  0.112459E+03  0.112459E+03  0.125413E+04
 0.636548E+04  0.112416E+03  0.112416E+03  0.125779E+04
 0.638376E+04  0.112841E+03  0.112841E+03  0.126145E+04
 0.640205E+04  0.113370E+03  0.113370E+03  0.126511E+04
 0.642033E+04  0.113953E+03  0.113953E+03  0.126877E+04
 0.643862E+04  0.114561E+03  0.114561E+03  0.127243E+04
 0.645690E+04  0.115117E+03  0.115117E+03  0.127609E+04
 0.647518E+04  0.115558E+03  0.115558E+03  0.127975E+04
 0.649348E+04  0.115717E+03  0.115717E+03  0.128341E+04
 0.651184E+04  0.115412E+03  0.115412E+03  0.128708E+04
 0.653019E+04  0.115358E+03  0.115358E+03  0.129076E+04
 0.654855E+04  0.115307E+03  0.115307E+03  0.129443E+04
 0.656690E+04  0.115333E+03  0.115333E+03  0.129810E+04
 0.658526E+04  0.115461E+03  0.115461E+03  0.130178E+04
 0.660361E+04  0.115670E+03  0.115670E+03  0.130545E+04
 0.662197E+04  0.115907E+03  0.115907E+03  0.130913E+04
 0.664035E+04  0.115955E+03  0.115955E+03  0.131281E+04
 0.665880E+04  0.115781E+03  0.115781E+03  0.131650E+04
 0.667725E+04  0.116077E+03  0.116077E+03  0.132019E+04
 0.669570E+04  0.116537E+03  0.116537E+03  0.132388E+04
 0.671414E+04  0.117286E+03  0.117286E+03  0.132758E+04
 0.673259E+04  0.118251E+03  0.118251E+03  0.133127E+04
 0.675104E+04  0.118992E+03  0.118992E+03  0.133496E+04
 0.676949E+04  0.119104E+03  0.119104E+03  0.133865E+04
 0.678799E+04  0.118393E+03  0.118393E+03  0.134236E+04
 0.680655E+04  0.117759E+03  0.117759E+03  0.134607E+04
 0.682510E+04  0.117997E+03  0.117997E+03  0.134979E+04
